TXN,RXN,EXE_TF,EXE_TC,DELAY_F,DELAY_C,7.926853023,ENERGY_C,ENERGY_A,ENERGY_B ,APP_Id
2.289632835,8.794869062,0.002458339,0.000673926,2.946709857,8.033521749,32.54811271,38.52112496,35.01863038,16.75230747,10
7.104331165,7.50699759,0.009395223,0.000492345,8.80565842,9.218774377,27.1169875,25.1688011,10.86738569,15.91642758,4
6.347911806,8.197024097,0.003704418,0.00018017,5.933261197,1.404641061,70.67801598,76.65456632,5.49578071,0.299302341,8
3.321657846,2.144922069,0.004870411,0.000348254,1.113067911,8.455156745,49.38017397,88.42854569,98.3243071,26.84894152,2
4.348991282,0.629508532,0.009716602,0.00067713,7.804585186,9.718908587,81.45703054,22.3703609,89.70217567,67.26822578,6
7.371975512,3.232172871,0.003481599,0.000552473,2.17044622,7.746263917,76.72518616,92.51685071,50.80989206,63.13735786,4
6.397874864,1.282038894,0.004398887,6.37039E-05,1.302682852,2.955959588,84.51087396,26.20897426,72.48812301,43.82239819,3
4.175590919,4.219672251,0.002211966,0.000443543,6.322526098,9.18915178,64.03879643,8.958152717,41.19172777,87.28173521,1
5.151077499,2.035307158,0.005812525,0.000378138,9.765878239,0.809700899,51.82344035,36.32410452,59.70223531,40.95383573,2
0.278862208,1.350187795,0.007109208,0.000995101,3.514290376,7.436199533,32.1232771,52.98579566,21.51230531,69.16733897,6
8.844107424,9.724743798,0.008993597,0.000474246,4.48158936,7.924265331,73.78460304,12.21418311,34.4335541,80.82644937,4
2.300175834,2.929422702,0.001829528,0.000152443,8.723784423,7.443275467,86.43919678,76.53313256,69.06890028,69.92619584,2
6.888269178,9.72992892,0.000984659,0.000446563,8.853494825,0.039926737,44.64309912,2.678968289,39.06267778,61.90430478,1
3.966213554,4.978736627,0.002735674,0.000774853,9.918276879,0.746602729,3.129073212,23.19900896,76.81711924,3.262036775,4
9.118641702,5.573276968,0.007822301,6.49536E-05,1.382000701,6.154273678,89.69100892,6.167642073,14.09520206,53.91001478,2
6.043681054,2.821687388,0.006448278,0.000215437,5.000895195,6.186501942,7.13130168,75.98627178,85.792644,83.86307588,4
2.964343752,5.375208176,0.001559465,0.00021731,7.265650208,9.739395932,6.047323889,39.45696278,47.97705564,27.10721391,6
4.698609549,4.097866733,0.009218716,0.000692683,7.875871011,8.698187782,5.373439168,29.46532195,80.53918512,0.403077689,2
9.931841737,6.359667998,0.005420455,0.00072741,4.916996566,6.047686704,71.75894144,10.57326635,1.994084874,24.18476998,1
4.145871279,8.010021703,0.007397233,0.000624902,3.058427081,6.914733009,9.459980601,38.64231709,98.1599021,59.34890353,7
4.075642671,0.310557201,0.004145114,0.000782293,5.003405763,5.77353793,30.45932476,74.43006718,79.29310881,49.54475307,4
6.193599932,3.92664576,0.004626566,0.000396733,4.679555505,4.962533359,27.46046928,14.90597065,23.36068862,89.33805417,1
3.538095323,6.959106268,0.003992066,9.80854E-05,6.101647664,8.606419243,35.39389663,35.31125307,4.642065402,92.40570885,7
0.232696004,6.618947672,0.004169567,0.000610568,4.363911928,2.669553126,14.71802336,28.51628606,80.08096703,2.607135634,4
7.67493465,3.685316928,0.001412418,0.00040719,9.33137905,8.193962929,64.50930452,7.464574082,70.2468494,37.14289281,7
4.818856384,1.796813884,0.009973172,0.000376041,7.817972448,3.042571155,55.20129121,12.66273394,6.771993123,66.65050199,3
5.411993385,5.400115165,0.007685682,0.00077996,4.091322365,2.441583417,7.160942602,21.8719729,67.64746295,9.068500079,6
0.969255183,0.597432983,0.009030004,1.45485E-05,5.722849583,0.142903508,57.47453215,13.61605166,90.64397475,35.71868833,9
9.337269757,1.213601925,0.003741206,0.000213598,2.468015487,1.560289729,41.47630186,78.44754154,53.6645484,84.09974384,5
4.804361649,4.181649747,0.001862784,2.69401E-05,0.423070962,9.241406566,68.9350945,99.04756797,64.68531218,39.2740956,5
6.857607149,5.679320462,0.005709103,0.000663895,1.700467956,9.345277441,39.62928101,98.82556821,73.448607,94.46791748,10
6.662718671,7.640780034,0.00725711,0.000595394,4.65636228,6.966059135,44.63316362,96.52528837,93.79665681,62.60625522,8
4.739170099,1.280083045,0.00015925,6.34595E-05,6.213575821,2.163509931,31.45246612,71.49277671,88.16125413,12.86476124,7
2.930079573,1.254726548,0.009316297,0.000473669,4.700652594,3.925673602,4.563885401,50.89357473,12.48376545,79.36527097,8
9.615488729,6.406543365,0.00930327,0.000924893,3.883010424,4.325931219,14.02083818,24.64425014,87.74777116,97.09756334,8
4.032059523,8.479746571,0.008832486,0.00039672,6.412464382,2.718011073,5.510931411,22.67069533,5.595730571,16.82520521,4
8.668736157,3.225709766,0.004686077,0.000171341,7.955447655,6.364271008,31.87101597,20.75654714,97.13615383,88.69928459,10
5.859163123,4.501659255,0.007979363,0.000518866,7.436161686,4.773344979,55.96362065,68.52463061,98.68125869,2.960468908,1
8.389419144,9.491391832,0.002556385,8.52418E-05,4.572739336,7.96320776,48.08315854,14.02511611,43.36077886,53.06203265,7
4.068403677,8.62550293,0.002286929,9.6728E-05,1.632188113,9.721694667,93.01625037,15.93917715,42.86497033,30.49594778,2
2.719203728,6.219207212,0.003362435,0.000120015,9.948436049,8.008282015,89.48694959,84.79383146,87.94780982,43.23185062,10
2.344389293,5.672008829,0.003366064,0.000139414,0.908635591,5.354799616,85.92393849,15.63761119,91.24241974,68.19369862,3
9.100356632,2.802291741,0.007184411,0.00056572,6.485290114,8.134596426,16.95373747,43.96861781,30.14721845,63.00556443,5
2.142547162,2.565348374,0.005141367,0.000485076,8.614129063,1.670142068,2.255511003,62.08092424,26.31796787,60.26353031,4
5.231574413,5.06552288,0.000190328,3.96167E-05,0.923589172,2.746927437,71.01434714,55.85530302,16.03630729,51.31801247,9
2.639055818,1.314679764,0.00737898,0.00079265,5.715011692,0.746793689,53.14168609,71.52311036,80.10092499,8.77901803,4
5.514348787,6.527936613,0.002483238,1.46132E-05,8.605513114,4.730217781,38.44639942,33.07324161,53.81980164,6.929392608,4
8.915943575,6.844993421,0.002601815,0.000692803,1.555943718,7.941140184,37.71946515,98.53001697,57.97374268,37.01630561,5
8.743700109,2.362171545,0.005410432,0.000200606,3.181270459,3.288261928,48.21222791,50.58996117,23.09427043,29.76490986,10
1.305087508,0.999100543,0.000515722,0.000591588,9.461692139,1.231381805,30.87617595,84.46136549,18.28771131,95.83077999,7
2.818400667,8.087197235,0.007936243,0.000732507,7.616688746,6.087649488,28.36073635,37.83739947,49.00714295,67.39082301,6
8.637587359,5.867858561,0.005069187,0.000117177,7.113427111,6.095998496,76.19783729,19.17597736,73.76764409,63.82111807,4
9.615904881,0.076049219,0.008291747,0.000932111,4.293258121,6.694777136,2.7831786,31.46487639,75.48177871,34.50739894,7
8.367788614,6.0302439,0.00548206,0.000814767,9.910153031,7.963975772,57.2295277,41.27431473,10.96412687,74.52028897,3
1.422364533,1.255104966,0.002819611,0.000154408,7.954453374,8.889970801,66.22548411,31.14559821,61.36545801,95.97285828,4
9.845095269,8.385200441,0.009589558,0.000796717,2.68912361,7.396143345,33.64120154,12.59470788,92.44768467,96.17091002,10
5.446838981,3.238437413,0.004132125,0.000894571,9.244521134,6.676677777,60.04351612,45.65619476,21.57882155,38.71003823,4
2.792801806,9.405720391,0.007200492,0.000537538,6.390450702,5.089245277,66.8819538,31.93314588,30.94741214,76.58989353,4
4.007113285,9.68802545,0.004779959,0.000413034,7.808337399,8.044301384,75.24462223,6.97461343,76.3610768,5.342773955,10
2.266214169,3.161422161,0.006311033,1.36805E-05,8.069306216,9.6978422,49.32077395,9.526780377,67.10195729,86.30138751,2
3.472476274,9.181733743,0.002663407,7.09927E-05,6.330177698,9.414837241,38.49521785,71.63300325,86.76350869,5.044848367,4
1.68534987,7.603759905,0.00135263,0.000606163,4.674101528,0.322084315,83.79353363,30.61898442,11.58955567,58.17666243,5
4.09771937,0.373756793,0.002960697,0.00037783,1.742138473,8.432298915,66.31983105,8.883798021,3.485981562,73.02634771,6
6.270814843,5.758488407,0.004655038,0.000341656,9.915563915,6.393805177,3.415406873,84.85786873,74.97919526,25.81879048,1
6.08867844,2.834379194,0.006779181,2.46443E-06,3.714005139,4.858298374,29.95191962,42.74840188,48.8233315,49.8031719,9
5.307557148,2.438210478,0.007723788,0.000350291,9.673841516,0.438951968,91.97456551,11.01559376,2.418441881,50.72960882,6
0.066951179,2.467902904,0.003422177,7.11272E-05,6.251723619,2.125143827,25.58851619,23.12633131,54.65603277,59.56509565,6
5.11560309,4.968696028,0.006786366,0.000282122,3.664422396,3.06204607,45.99559551,61.02906727,37.48732256,25.6867693,3
3.218204423,9.374027283,0.006309712,0.000555289,5.420979064,0.8800793,75.98562383,54.80970013,78.11337214,80.11926244,8
4.281556478,5.332839768,0.002692569,1.23324E-05,9.517970572,6.848315725,75.62624564,73.74229091,38.36717158,37.14463298,1
9.323304884,8.535485675,0.000318898,0.000662568,1.01267237,0.027850321,88.61452246,95.19191622,28.94896943,21.72919887,8
4.764561989,4.62792038,0.001463627,0.000136851,4.037675619,9.855800576,43.95238147,26.95118817,83.13504815,87.67014583,10
5.632828258,3.976799199,0.000756751,0.000584064,0.023955917,7.027737012,16.35324349,84.80095186,45.78717201,81.7559077,5
1.081141907,6.155470455,0.00621767,0.000213659,3.830710572,2.373035325,75.84598646,54.57455994,61.07991757,7.315376367,8
2.352091114,5.761737485,0.007842619,0.00040099,8.22512645,1.235711816,10.40364215,42.91402734,57.49614304,13.32386424,5
7.589482323,2.889872396,0.003816348,0.000835804,5.089201591,3.074144101,67.87132524,82.8971091,44.42004096,80.77646116,3
9.960004663,0.801318101,0.002636998,0.000319146,6.604633003,5.062131026,68.09138904,62.94185389,63.3633201,40.54800311,4
9.359234753,4.32808812,0.004335746,0.000176005,2.099964368,5.118944807,33.88892816,39.61780582,62.78419825,59.34958102,2
2.895627311,5.18639579,0.008188583,0.000445001,5.086559479,8.358863355,45.24612232,2.683038192,69.75321049,35.04444969,4
7.577595279,0.953203193,0.002981822,0.000826349,3.754559253,7.026902577,24.94605934,31.71291673,80.32541898,91.52765013,8
7.884999545,1.197743353,0.007486835,0.000801864,4.832618975,1.364575312,2.271201421,52.02266751,53.79650931,14.10729972,10
8.262745243,9.097379699,0.00175173,7.71685E-05,9.645471171,5.746247136,3.849745273,15.55865534,39.31918012,28.55450642,2
7.290052363,2.979108698,0.008292448,0.000219598,4.404840091,0.827141826,16.82566981,50.78366693,12.45811863,40.66215349,5
0.992847784,8.415401405,0.004907418,0.000159658,7.114919288,8.064044342,9.938421575,24.11463053,62.6561765,78.3103969,3
0.812307217,7.057135758,0.005502639,0.00053141,2.03920792,2.024095484,28.38703254,15.05356817,48.36971688,3.337251047,9
3.6649732,9.210620345,0.006021045,0.000436255,3.96137807,7.274461142,96.43074308,17.63733414,80.01312439,42.62774853,8
3.46919854,1.899023389,0.00879699,0.000426876,2.015107297,9.595786929,25.7789477,6.205600019,70.71347374,29.4335871,10
3.596646329,6.0607355,0.004359431,0.000579067,9.152659104,9.035432351,58.20362998,53.59227256,20.553164,54.67568066,2
3.741186133,4.806074256,0.005706847,0.000290716,5.866104552,8.584240519,70.84361852,64.7932891,19.98858887,27.7568517,10
7.265167598,6.527022716,0.007835602,0.000372902,3.689166586,4.509216919,37.92638862,39.94764892,2.283553657,90.0366332,7
7.735965585,1.572699325,0.009857903,0.00050878,5.567358063,5.751975168,99.62064232,11.84382987,15.86883456,37.32078681,9
0.266976412,2.240637627,0.009667507,0.00050454,5.707784914,1.168979632,97.33833903,9.242806331,86.53886269,46.20963164,2
3.626939185,8.007805103,0.002414478,0.000602144,4.696759666,4.086308812,50.49965093,96.67704875,65.3686528,54.65002605,9
9.603635786,7.568506746,0.006687609,0.000239322,2.908062421,7.987133027,0.656765365,26.35597422,6.578923035,0.924057331,3
2.11970377,2.000139621,0.00874368,0.000665944,1.931433363,5.512498359,53.8095986,91.48884206,13.17386752,28.04287039,10
6.269431795,1.262396218,0.004107019,0.000950476,0.078278139,1.50530419,65.51980247,13.47909744,79.37967964,24.63653463,4
8.186837796,1.237721875,0.00507875,0.00029178,5.09024854,8.229886305,62.523081,21.83965051,35.70023769,38.7580705,8
5.411968935,7.418306096,0.009375066,1.558E-05,5.383221417,3.992820444,78.19245549,83.92569488,14.9896728,51.85779387,6
7.641190202,4.938012529,0.001436483,0.000745515,4.713853921,0.991601665,61.87069747,74.184464,42.01864214,33.74802663,8
0.576100694,1.531072338,0.009807319,0.000509762,9.491915722,1.048039686,49.74480579,17.59803471,84.84289024,11.34899013,6
1.989732295,5.87852322,0.001017222,0.000174613,9.253086984,6.926099815,17.23061953,42.17700628,34.4115041,62.8395314,1
1.949160294,4.67593665,0.008745589,0.000461614,6.698612402,7.789639785,15.15950089,90.33499386,27.23307399,14.78215715,3
7.261179023,4.962141616,0.006273586,0.000928281,9.23731884,3.433370974,16.43702441,51.17278641,0.941762965,60.20271889,1
3.895489823,2.238284366,0.009465809,0.000864384,7.587930473,7.753599938,3.552687552,53.7243565,56.38713798,89.61052759,9
5.11362245,3.160382134,0.008222352,0.000247526,0.812021359,7.281450454,44.95573781,57.9188592,34.31142211,6.66711238,4
9.851487763,4.391898488,0.007363492,0.000373128,6.762619756,0.64629306,54.95674747,6.80429677,54.31348429,48.71868022,7
1.553173543,1.166995225,0.007107889,0.000976472,7.87279272,8.43312536,74.64313974,2.225551935,48.42565801,31.01221561,9
4.469789826,1.058828123,0.001928958,8.74029E-05,1.491133967,2.130458733,7.548569715,78.24859871,77.16469719,61.66134453,4
3.531409408,6.563041373,0.009304159,0.000404864,6.063154129,9.250955664,67.26002126,3.600873317,92.91057848,4.500173853,6
8.007381971,9.230207571,0.002563733,0.000970996,8.45102761,0.461291098,33.82936411,15.80951639,5.972180643,5.772179346,1
1.657733772,6.802410794,0.003220568,0.000645729,7.991238014,8.228569459,27.83489419,16.60697919,78.05914604,15.81570625,5
4.340046361,6.603242497,0.008004458,0.000470167,8.518239205,8.842988863,56.00213545,47.49782764,71.91324926,58.38711994,10
0.738226072,6.471697782,0.009568909,0.000829487,6.111375559,8.372452671,74.65225761,72.86589755,15.03707474,84.07756523,4
5.88113013,0.977318683,0.007860517,0.00097521,8.1633752,3.614312219,31.44085944,65.85187931,38.26616963,32.77281473,6
4.08868316,3.923102034,0.005749224,0.000599187,5.130796159,9.725224633,12.20768909,98.70105363,50.45522803,22.59076191,7
4.484445069,3.045272303,0.005550008,4.64077E-05,0.338444703,2.729212132,51.53452291,51.21880983,20.33139966,47.00019705,10
1.867371103,0.929609491,0.006737089,0.000572245,2.631537284,7.497753038,55.42762507,99.53665191,1.245632092,51.89135729,3
6.333063255,7.620129667,0.00289447,0.000980693,6.927309269,9.056131296,38.51050854,16.35617457,82.17298631,80.5643341,1
8.19213798,8.367516215,0.003260905,1.48605E-05,1.169984828,4.361389989,95.8327482,98.46421862,1.357138182,33.88982939,7
5.047950966,5.785572082,0.002943599,0.000492307,5.182442009,1.662198702,56.42402213,84.99965263,77.91024006,79.16253975,10
7.070484875,9.457554656,0.008779405,0.000378981,7.502775014,2.666756313,90.6581168,64.05579779,6.256568052,95.7960105,2
3.118125833,8.902015944,0.001591847,0.00067178,3.166555,4.34962101,45.834248,90.70749895,85.80464734,23.39752529,10
7.907286439,0.454299745,0.005905363,0.000328138,9.89270654,1.410153032,89.97075669,34.18031516,59.26724119,81.10626365,8
2.866062377,8.261311157,0.004518842,0.00094624,4.879540568,2.640370883,48.56369912,36.27911634,73.69178419,24.33593637,1
9.610532384,0.021365904,0.001061095,0.000621247,6.44439803,7.041722257,1.847466271,27.54734424,65.34094679,81.43568137,7
2.140692944,6.794630187,0.008216544,0.000919101,0.562184514,0.275082105,65.96553546,50.67914514,69.75415313,77.30730976,4
0.540410039,1.319677383,0.001842559,0.000608437,7.160606679,0.269583224,66.98365612,41.13840126,90.84267012,47.74988555,1
6.668550168,0.394924597,0.006328933,0.000848882,3.537356672,6.381763351,51.33937283,51.08779838,44.24207976,74.03435142,4
7.253620928,2.620222456,0.009220628,0.000873962,8.882010798,0.996659259,12.01581547,80.66996428,87.34431697,82.07859662,8
2.152166817,8.237418629,0.004788849,0.000624613,9.044476519,3.185254446,92.37420048,96.24090997,27.9859075,3.73696311,7
1.060049095,5.392794014,0.004733042,0.000771834,7.284666748,9.567557684,21.181939,82.69011986,14.13531838,96.37347258,1
0.226522117,0.203526223,0.006560196,0.000303133,2.64132476,6.79960831,24.243858,60.27225783,15.67101682,68.4603487,2
1.510593573,9.22726059,0.009982139,0.000749923,9.603932748,1.070665479,15.6434935,75.17614225,81.11386805,41.78219114,10
4.793144695,5.659338294,0.003509657,0.00061243,1.670671055,1.697514842,56.59923545,9.122150833,43.85642951,78.60787548,1
8.592765841,2.656336538,0.007855299,0.000461117,3.014813872,3.226125158,17.08028514,2.945525992,31.11295617,64.62283188,3
4.390468671,0.320540554,0.006981603,0.000123159,8.187175973,4.767526907,75.15313524,94.31108156,47.07158337,78.95798865,1
9.071917996,6.472848454,0.007607813,0.000884157,4.446486508,9.481165016,44.98642438,59.67709182,73.98503536,91.94222512,3
5.158183186,5.287166922,0.0014434,0.000706821,0.818669108,3.105312518,66.38483477,25.28445527,1.52148378,11.74712567,3
6.567027618,3.960694794,0.009351843,0.000767937,3.069651328,7.644534525,41.1053972,34.56034205,27.07124338,52.25187956,2
0.027997853,8.083765832,0.000388332,0.000564111,6.745589825,7.407197246,73.71552029,86.12362526,99.84734873,7.891544275,5
6.581191941,1.308847831,0.006959718,9.31155E-05,1.31424474,2.181631679,19.89720561,58.34293933,50.32863135,45.25545394,5
1.653594141,2.722185529,0.003840724,0.000563493,7.569622138,3.319817037,26.19232785,68.30856589,64.46469377,47.5277769,5
4.10010439,0.036522901,0.004887696,0.00062444,8.300179708,4.769088564,74.52560753,82.71081293,37.70669505,84.61919886,2
2.671424887,5.322735384,0.003066634,0.000181406,4.280571116,5.28445135,58.14178519,10.8010642,85.54207266,22.22793929,5
6.890671586,6.266297988,0.001035803,0.000789523,9.140487217,2.184878734,25.00135822,65.60020081,79.49662748,99.80461778,5
9.923836303,6.719044838,0.009969518,0.000179267,8.315943959,2.759697274,44.64287311,57.28444966,30.7205607,6.970928181,2
7.139155242,8.293116418,0.009363723,0.000213149,6.081713428,6.815326799,59.63393276,48.81591924,20.23030728,40.32746147,6
3.991934229,9.616254856,0.000573255,0.000993556,0.439602365,3.19548449,29.39166444,91.23103297,96.79142875,73.64928743,10
0.996153786,3.379611583,0.008582771,0.000848175,5.956255092,0.675948511,37.11817436,81.72556059,46.98330027,38.44747077,10
4.650684669,5.030771427,0.008101682,0.000301717,1.59113822,7.780711246,60.43471915,31.03126662,0.148897684,92.81695582,6
1.692919558,6.956702506,0.002076688,0.000820169,1.882798083,4.992977635,72.85013018,33.99465423,56.71159981,9.539612913,3
0.865230198,8.963340549,0.001484154,0.000542203,5.791220994,2.175724357,30.72222881,68.54303812,57.06041541,91.67155609,1
6.772498752,3.781657761,0.003761347,8.0661E-05,4.614840571,1.554914569,79.78119816,33.42143881,29.75889886,75.41218536,3
1.558677276,6.217692326,0.008191701,0.000797531,6.293256763,5.891027315,36.09376661,26.6395695,90.5196907,99.90885904,1
8.280338808,3.529314095,0.002090033,0.000607143,7.047776838,7.132387468,21.54028894,77.09604355,11.1462188,48.76414325,5
3.338573584,1.940880247,0.009010843,0.000698682,7.396512916,0.016526147,95.29874499,9.620483948,55.64000921,53.28445336,2
7.26344801,3.91054624,0.006184998,0.000647698,1.115048832,9.107634115,42.27598619,48.04523059,5.744506047,91.54271845,3
1.714618416,7.881730782,0.009240373,0.000947567,1.396597963,3.787832825,19.6750744,30.37601932,9.668228483,22.23536093,9
2.168623081,6.494461223,0.008933057,0.000841356,8.53893298,8.301650206,92.6388984,51.74737182,98.32064023,84.95698122,2
4.086415195,3.294005043,0.005528233,0.000481344,3.461671852,7.802989867,55.49223039,80.00081919,58.7295365,82.20500462,2
8.385423519,8.47386715,0.002393856,0.000515336,0.599385228,5.899492826,7.37926062,25.26845579,27.82736619,88.14037441,3
6.202725466,9.346667679,0.000729248,0.0008205,3.182874177,1.177990151,21.82387223,49.13705115,8.940376716,9.146383266,3
8.730161825,0.379214057,0.009234577,0.000490803,1.280735161,8.672986887,77.80066003,91.16948499,39.01529997,87.86026785,1
6.98067396,3.468211398,0.000922141,0.000902397,9.567305362,2.015710976,69.17792685,5.476270889,91.6554776,43.8957605,2
0.688819118,0.56283482,0.00770866,0.000636778,3.953687098,0.251563621,16.84381791,22.89955091,40.25224103,51.37065124,9
4.792053582,8.626850617,0.004969041,0.000827816,0.540754473,1.234365033,28.77349468,17.10819733,39.02815229,5.392049108,7
8.861795191,1.553637349,0.009652147,0.000152794,4.233909454,6.865491937,36.77549739,31.34508561,36.21031262,41.37822292,3
6.720826862,5.937954092,0.006299799,0.000346153,6.50341497,6.528906952,96.31857651,28.78996737,86.33129971,19.27700437,4
5.205095195,2.197164021,0.000411266,0.000772127,4.692167981,6.622379144,29.06786748,58.90246271,91.45828402,34.01037012,10
6.845502202,4.831493154,0.006270527,0.000960806,7.651351522,4.584667217,35.13175274,61.32759706,26.05341714,80.15256373,10
7.60093164,0.828670382,0.004100696,0.000841844,7.765537643,4.894242271,34.10460618,4.15934823,15.19117258,46.04957909,4
6.868698732,6.192998154,0.007606021,0.000320294,2.481937207,9.808040348,67.09207585,20.98027366,55.10913939,68.0259295,6
1.314050156,0.207616072,7.05779E-05,0.000521444,5.624604616,3.317380241,3.521718217,65.05737985,18.24633959,95.44674808,5
5.615718056,7.997749918,0.000734866,0.000152438,5.644582238,2.779562313,61.70989753,21.57150841,41.33405499,98.7105236,8
1.297002421,1.651534378,0.003569048,0.000558442,7.672333689,8.939492503,57.61835436,60.97403058,61.00123155,98.50593589,1
0.405346247,5.447743333,0.008581121,0.000782473,2.752256088,0.07491447,21.42693305,66.59252566,52.38539238,79.85678795,5
7.782739988,4.903994076,0.003850272,0.000555426,3.655314295,4.837638789,83.19006204,28.01134399,99.90700915,14.16614547,6
9.94578574,5.974388893,0.007919902,0.000956159,1.045283791,2.702908038,80.85200678,22.13472021,55.81674648,55.82564906,6
5.259825438,9.228397749,0.00233822,0.000441996,7.274060044,0.178871064,71.39141351,48.71803336,49.18239424,40.08556935,9
5.61757591,4.555845477,0.000771989,0.000505876,6.177933032,6.602976573,47.20299475,86.41296702,92.00922292,93.18917028,3
7.280276679,3.442372534,0.004072598,0.000771001,6.618696421,9.183143989,45.90058385,87.54710621,58.93138119,83.70476643,4
8.3324781,4.463461978,0.001091014,0.000228268,8.609897599,5.277746898,65.3518226,93.09579676,3.297029329,43.69196454,1
9.026900596,8.894640573,0.002215734,0.000685575,4.182792521,3.183366044,62.70000785,98.56568877,97.65835314,79.79982122,1
1.756163386,7.671297983,0.005744669,0.000625169,7.966149951,1.188812081,62.09909717,43.482374,55.64306407,46.2301154,4
6.701341405,3.464846599,0.000666846,0.000567414,7.608764426,3.067773405,98.23304153,77.50234322,1.618993349,41.98202206,10
3.303476706,8.86992618,0.000499744,0.000857561,1.031286638,2.856215496,59.56083736,46.54475277,73.14634879,80.33265843,6
7.241687998,2.466372965,0.004911886,0.000101758,8.798794795,8.477361545,31.24799411,11.58074413,97.99429304,8.520469744,6
5.742376652,7.902291364,0.006455919,0.000761903,7.652219081,1.557081533,5.054044696,4.188639474,70.68864486,48.75655442,5
1.059329855,7.644916713,0.006749271,0.000799329,0.969281963,5.713148866,2.255846543,44.94013502,63.88521159,85.26618859,7
2.626819134,5.999753105,0.008327371,0.000276534,0.451450607,8.369452617,17.26410163,70.09073434,89.33971276,3.918220976,2
6.244055326,9.071930998,0.004134972,0.000879428,0.110169237,3.633871795,59.6195249,87.53323747,5.45134259,65.39395082,10
1.470409822,0.673629112,0.003164248,0.00061843,4.567508169,6.911131102,10.85461203,49.57157165,12.63859739,98.9304269,8
8.178672004,8.412015022,0.002142055,0.000525141,7.700548481,7.060151769,77.11515563,83.75078451,89.64372371,39.42381255,1
2.60997188,8.940052719,0.001047633,0.000252961,2.125947953,7.161679272,82.703556,77.63374235,32.47378531,65.53763442,7
6.985187423,0.294664558,0.008887926,0.00082887,2.316183372,7.650281564,13.49853735,44.94842255,76.17544127,45.63649994,6
8.968444023,1.951906299,0.005684523,0.000357435,7.992184755,0.515112071,83.41264043,62.18045285,38.85149489,43.38578075,4
3.986090259,8.877588404,0.005077061,8.71386E-05,0.513582697,0.225754414,55.2670981,69.22620744,39.94287671,39.84353029,4
9.39034656,6.484083119,0.00354582,7.82823E-05,8.243810525,6.001878805,23.24322545,89.52278319,67.43509528,23.55089086,8
0.170064508,5.326218151,0.003781273,0.000973317,2.741742436,6.662251003,29.0304768,45.46178547,66.53805067,51.29974895,5
3.563212204,2.146297146,0.003952634,0.000546309,7.886394991,8.003705511,16.57642766,37.69219198,15.19446046,48.45660445,6
9.517968181,2.620288031,0.004408062,0.000873614,9.913345891,5.742921814,13.37338315,55.42622881,6.088123735,96.66054748,4
4.182747314,0.278739618,0.001380943,0.000418753,3.079743319,2.450547617,27.6670465,91.31846173,89.85854142,29.95301581,1
7.570224505,8.373555098,0.001979727,0.000563564,3.996512621,0.434633248,96.67343257,98.61228626,62.6930317,75.78670431,1
0.139032245,3.091553353,0.002296336,0.000375272,4.153336628,7.821592092,99.65188445,93.29528807,9.881165541,70.44164574,10
6.376310609,5.330525338,0.00276939,0.000689548,3.374906153,9.472802212,62.08737456,38.68421804,87.31316563,87.29642876,4
6.970533011,9.077447422,0.008489418,0.000183614,8.125226108,5.063004238,81.96214761,68.11070099,53.7029546,43.33664363,8
1.872008551,6.591010075,0.002803601,0.00079848,5.063017228,0.72297231,41.89769407,94.19572245,3.333718947,11.27162099,10
0.025086806,9.520988674,0.002216521,0.000401844,5.939245394,4.814046461,77.96918224,51.67320365,4.370366521,36.68038353,2
7.882203304,4.835298644,0.009072435,0.000269759,1.501042715,7.244495833,45.53640653,0.878984662,16.90267421,32.91204848,5
2.68280606,5.940358888,0.004360782,0.000248719,6.900733452,3.571231556,28.00992479,39.40379734,12.81730781,64.50389006,9
6.176128486,2.098654836,0.005206404,0.000109485,6.6323238,8.581516909,66.02928024,16.65325901,31.66484623,55.4960254,6
9.198039021,3.058508292,0.000314578,0.000556311,6.245052482,5.726710495,96.7129694,55.78939037,49.61947427,74.84696265,1
6.57102339,2.370991355,0.002862649,0.000268878,3.963288853,6.492518625,80.7149873,55.90391632,5.043784959,24.91395812,3
0.14589783,6.338603848,0.006368183,0.000354732,6.48845625,4.405949047,77.09558466,97.92898069,81.49648173,94.66449447,10
2.823329208,7.807856382,0.005928671,0.000577572,5.652675452,8.129932307,74.29859141,11.39781546,29.60321232,32.32425086,5
6.466592682,0.117834403,0.006888533,0.000714297,2.617118204,0.068443143,81.56807176,46.22782084,27.08882923,2.782233114,3
9.458764548,3.384163746,0.004298801,0.000254976,9.805788414,7.02965565,70.65669534,13.53164501,77.87727667,32.49356958,2
9.511547823,0.953755578,0.00895384,0.000691388,5.150646537,7.122839607,4.630330857,55.42415218,44.74103129,92.40963597,6
6.850552215,1.847938108,3.48612E-05,0.000928859,4.604958676,2.805439661,47.31897193,7.124198599,51.49507305,19.88350386,10
1.328380782,9.759908322,0.00692867,0.000169569,7.557737155,7.747851907,22.53490995,62.4662964,39.30598065,72.18763079,9
7.595614321,9.261423831,0.008727756,0.00013008,0.909315827,7.77227863,85.33406385,62.89732405,69.75033713,76.76299777,8
6.557128761,4.80175509,0.007528232,0.000666452,8.655727098,7.56366145,78.43295302,93.67271807,83.8915431,1.211732243,6
7.208450081,6.258762882,0.003960177,0.00037343,8.368131358,2.642069322,84.98261234,51.99211022,2.77164028,65.72833627,7
